source,target,tgt_lng
Fear Overwhelming,壓倒性恐懼（恐惧侵袭）,zh-CN
Fearful Paralysis,恐懼癱瘓（恐惧麻痹）,zh-CN
Feast of Flesh,血肉盛宴,zh-CN
Feathered Fletching,羽毛箭羽（飞羽流矢）,zh-CN
Feathered Fortress,羽毛堡壘（乱羽金城）,zh-CN
Feathered Mitts,羽毛長手套（羽饰护手）,zh-CN
Feathered Raiment,羽絨之衣（羽饰之衣）,zh-CN
Feathered Robe,羽毛長袍（羽饰长袍）,zh-CN
Feathered Sandals,羽毛便鞋（羽饰鞋履）,zh-CN
Feathered Targe,羽毛圓盾（羽饰圆盾）,zh-CN
Feathered Tiara,羽毛頭冠（羽饰冠冕）,zh-CN
Feeding Frenzy I,豢養狂熱 I（狂噬 I）,zh-CN
Feeding Frenzy II,豢養狂熱 II（狂噬 II）,zh-CN
Feel no Pain,不痛不癢（不惧疼痛）,zh-CN
Feel the Earth,感受大地（感触大地）,zh-CN
Feeling Lucky?,好手氣（脆弱的珍宝）,zh-CN
Felled Greatclub,墮落巨棍棒（伐采巨棍）,zh-CN
Felled Hideout,藏身處：殞落（藏身处：伐木场）,zh-CN
Felt Cap,毛氈便帽（毛毡帽）,zh-CN
Fenumus' Rune of Agony,菲恩絲的苦痛符文（费努姆斯的痛苦符文）,zh-CN
Fenumus' Rune of Draining,菲恩絲的流失符文（费努姆斯的流失符文）,zh-CN
Fenumus' Rune of Spinning,菲恩絲的轉動符文（费努姆斯的飞旋符文）,zh-CN
Feral Invocation,野性祈求（野性召唤）,zh-CN
Ferocious Roar,兇猛怒吼（凶蛮咆哮）,zh-CN
Ferocity,狂暴,zh-CN
Fervour,激情,zh-CN
Fierce Greathelm,兇猛巨盔（刚烈巨盔）,zh-CN
Fiery Death,火熱死寂（炽灭）,zh-CN
Fiery Leadership,激情領導（炽热的领袖）,zh-CN
Fight as One,並肩作戰（合力奋战）,zh-CN
Final Barrage,終極彈幕（终结弹幕）,zh-CN
Final Strike,最終打擊（绝杀打击）,zh-CN
Finality,終極（殒殁）,zh-CN
Fine Belt,精良腰帶（精致腰带）,zh-CN
Fine Bracers,精良護腕（精工护腕）,zh-CN
Finesse,娴熟,zh-CN
Finish Them,了結他們（禁锢终结）,zh-CN
Finishing Blows,終結之擊（绝命追击）,zh-CN
Fire,火焰,zh-CN
Fire Attunement,火焰同調（火焰协调）,zh-CN
Fire Damage,火焰伤害,zh-CN
Fire Exposure,火焰曝曬（火焰曝露）,zh-CN
Fire Mastery,火焰专精,zh-CN
Fire Penetration I,火焰穿透 I,zh-CN
Fire Penetration II,火焰穿透 II,zh-CN
Fire Quiver,火焰箭袋（火灵箭袋）,zh-CN
Fire Resistant,火焰抵抗（火焰抗性）,zh-CN
Fire Rune,火焰符文,zh-CN
Fire Spell on Hit,击中时火焰法术,zh-CN
Fireball,火球,zh-CN
Firebolt,火彈（火焰弹）,zh-CN
Firedancer,火焰舞者（炎舞者）,zh-CN
Fireflower,火焰之花（烈火繁花）,zh-CN
Firestarter,引火,zh-CN
Firestorm,烈炎风暴,zh-CN
Firm Bracers,穩固護腕（牢固护腕）,zh-CN
First Approach,初次嘗試（第一次接触）,zh-CN
First Blood,武器特效：浴血鬥士（武器特效： 第一滴血）,zh-CN
First Principle of the Hollow,虛空的第一準則（虚空第一原理）,zh-CN
First Sting,首道毒刺（原初蛰刺）,zh-CN
First Teachings of the Keeper,守護者的初次教誨（守护者第一教令）,zh-CN
First Working,首次运作,zh-CN
Fishing Rods,鱼竿,zh-CN
Fist Of Kalguur,卡爾葛之拳（卡古兰之拳）,zh-CN
Fist of War I,拳霸 I（战争铁拳 I）,zh-CN
Fist of War II,拳霸 II（战争铁拳 II）,zh-CN
Fist of War III,拳霸 III（战争铁拳 III）,zh-CN
Fists of Stone,磐石之拳（石拳）,zh-CN
Fit for a King,帝王專屬（王者之享）,zh-CN
Fixation of Yix,伊克斯的依戀（伊克斯的专注）,zh-CN
Flail Strike,鏈錘打擊（连枷打击）,zh-CN
Flails,鏈錘（连枷）,zh-CN
Flame Archon,火焰統治者（火焰执政官）,zh-CN
Flame Breath,火焰吐息（龙炎吐息）,zh-CN
Flame Pillar,火炎之柱（烈焰之柱）,zh-CN
Flame Wall,烈焰之墙,zh-CN
Flame of Chayula,夏烏拉之炎（夏乌拉之焰）,zh-CN
Flameblast,烈焰爆破,zh-CN
Flamekeeper,烈焰看守者（火焰守护者）,zh-CN
Flamepierce,烈焰穿透（烈焰穿刺）,zh-CN
Flamewalker,火焰行者,zh-CN
Flammability,易燃,zh-CN
Flanged Greatblade,凸緣巨刃（焰刃巨剑）,zh-CN
Flanged Mace,护体之锤,zh-CN
Flare,闪焰,zh-CN
Flared Boots,閃耀長靴（宽口靴）,zh-CN
Flared Mace,閃光之錘（耀焰之锤）,zh-CN
Flash Grenade,閃光擲彈（闪光榴弹）,zh-CN
Flash Storm,電光風暴（迅闪雷暴）,zh-CN
Flashy Parrying,華麗招架（飞速格挡）,zh-CN
Flasks,药剂,zh-CN
Flawless Execution,完美行動（完美处决）,zh-CN
Flawless Patterns,完美樣式（完美图景）,zh-CN
Flax Sandals,亞麻便鞋（麻布鞋履）,zh-CN
Flesh Catalyst,血肉催化剂,zh-CN
Flesh Crucible,血肉坩堝（血肉玄炉）,zh-CN
Flesh Flower,血肉之花,zh-CN
Flesh Withstands,肉體承受（血肉承压）,zh-CN
Flesh Worship,肉體崇拜（血肉崇拜）,zh-CN
Flesh to Flames,獄火焚身（蚀骨烈焰）,zh-CN
Flesh to Frost,寒霜凍身（蚀骨寒冰）,zh-CN
Flesh to Lightning,雷霆灌身（蚀骨闪电）,zh-CN
Fleshcrafting,血肉塑造（塑命巨匠）,zh-CN
Flexed Crossbow,屈曲十字弓（弯曲战弩）,zh-CN
Flicker Strike,闪现打击,zh-CN
Flip the Script,扭轉局勢（力挽狂澜）,zh-CN
Flotsam,廢料堆（漂流物）,zh-CN
Flow,流動（波流）,zh-CN
Flow Like Water,行雲流水（势如流水）,zh-CN
Flow State,戰鬥節奏（行云流水）,zh-CN
Flow of Life,生命之流,zh-CN
Flow of Time,时间之流,zh-CN
Flowing Metal,流體金屬（液态金属）,zh-CN
Flowing Raiment,奔流之衣（飘逸之衣）,zh-CN
Fluke,僥倖（运势）,zh-CN
Flurry,冽風（霜雪疾风）,zh-CN
Flying Spear,翱翔長矛（飞行战矛）,zh-CN
Foci,法器,zh-CN
Focused Channel,重點引導（专注吟唱）,zh-CN
Focused Curse,專注詛咒（聚焦诅咒）,zh-CN
Focused Thrust,專注突刺（专注刺击）,zh-CN
Font of Blood,鮮血器皿（血脉源泉）,zh-CN
Font of Mana,魔力器皿（魔力源泉）,zh-CN
Font of Power,力量水晶塔（力量的源泉）,zh-CN
Font of Rage,盛怒器皿（怒火源泉）,zh-CN
Footprints in the Sand,沙中足跡（涉沙留痕）,zh-CN
For Utopia,为了乌托邦,zh-CN
For the Jugular,直擊要害（直取咽喉）,zh-CN
For the Price of One,買一送一（以一换二）,zh-CN
Forbidden Path,禁忌之徑（禁忌之路）,zh-CN
Force of Will,意志之力（意志的力量）,zh-CN
Forced Outcome,強制結果（命途强塑）,zh-CN
Forceful Energies,強力能量（钢胆魄力）,zh-CN
Forces of Nature,自然之力,zh-CN
Forcewave,力量震波（撼地波）,zh-CN
Forest Crown,森林之冠（森林王冠）,zh-CN
Forest Mastery,森林精通（森林专精）,zh-CN
Foretold Bounty,洞見獎賞（预兆之赏）,zh-CN
Foretold Proliferation,洞見擴散（预兆蔓延）,zh-CN
Forge,鍛造（铸铁熔炉）,zh-CN
Forge Hammer,锻造之锤,zh-CN
Forge Maul,鍛造重錘（锻炉巨锤）,zh-CN
Forged in Flame,烈焰鑄造（烈焰的淬炼）,zh-CN
Forgo the Flesh,摒棄肉身（舍弃血肉）,zh-CN
Forgotten Heights,忘卻之巔（遗忘高地）,zh-CN
Forgotten Warden,遺忘看守（遗忘守卫）,zh-CN
Fork,分岔（分叉）,zh-CN
Forked Spear,叉狀長矛（分叉长矛）,zh-CN
Forking Belt,歧路腰帶（分叉腰带）,zh-CN
Form or Focus,形體專注（形态或专注）,zh-CN
Forms Beyond Understanding,超知形體（难解之形）,zh-CN
Forsaken Bangle,遺落的手鐲（遗弃手镯）,zh-CN
Forthcoming,命運將至（绵延不绝）,zh-CN
Fortified Aegis,護體神盾（强固神盾）,zh-CN
Fortified Hammer,強化之錘（强固之锤）,zh-CN
Fortified Location,強化陣地（坚固位置）,zh-CN
Fortifying Blood,堅韌之血（强韧血脉）,zh-CN
Fortifying Cry,堅韌之吼（坚韧战吼）,zh-CN
Fortress,上古堡垒,zh-CN
Fortress I,堡壘 I（坚城 I）,zh-CN
Fortress II,堡壘 II（坚城 II）,zh-CN
Fortress Sabatons,要塞鎧靴（要塞战靴）,zh-CN
Fortress Tower Shield,要塞塔盾,zh-CN
Fox Idol,狐狸魔偶（狐狸雕像）,zh-CN
Foxshade,狐毛铠,zh-CN
Fractured Modifiers,破裂詞綴（分裂词缀）,zh-CN
Fracturing Mirror Shards,裂鏡碎片（破溃之镜碎片）,zh-CN
Fracturing Mirrors,破裂之鏡（破溃之镜）,zh-CN
Fracturing Orb,破裂石（破溃宝珠）,zh-CN
Fragment Stash Tab,碎片倉庫頁,zh-CN
Fragment of Divinity,神性碎片,zh-CN
Fragmentation Rounds,分裂彈藥（碎裂弹药）,zh-CN
Fragmented Mirror,破碎幻鏡（碎裂的魔镜）,zh-CN
Fragments Of The Past,往昔碎片,zh-CN
Frantic Fighter,瘋狂鬥士（狂热战士）,zh-CN
Frantic Invasion,瘋狂入侵（狂乱侵袭）,zh-CN
Frantic Reach,狂亂延伸（狂乱之触）,zh-CN
Frantic Swings,狂亂揮擊（狂热挥击）,zh-CN
Frayed Shoes,磨損輕鞋（磨损便鞋）,zh-CN
Frazzled,力盡（疲乏）,zh-CN
Free Rerolls,免費重骰（免费重置）,zh-CN
Freebooter Cap,劫掠者便帽（劫掠者之帽）,zh-CN
Freed From Corruption,腐化解脫（摆脱腐化）,zh-CN
Freedom of Faith,信仰的自由（信念的自由）,zh-CN
Freedom of Movement,解放行動（行动自如）,zh-CN
Freeze Threshold,冰凍門檻（冻结阈值）,zh-CN
Freezefork,冰凍之叉（冻结分叉）,zh-CN
Freezing Mark,冰冻印记,zh-CN
Freezing Salvo,冻结齐射,zh-CN
Freezing Shards,冰凍裂片（急冻碎片）,zh-CN
Frenetic,狂热,zh-CN
Frenzied Faith,狂怒信念（狂烈的信仰）,zh-CN
Frenzied Riposte,狂亂反擊（狂怒反击）,zh-CN
Frenzied Talisman,狂亂魔符,zh-CN
Fresh Clip I,全新彈夾 I（新装箭匣 I）,zh-CN
Fresh Clip II,全新彈夾 II（新装箭匣 II）,zh-CN
Freshly Brewed,鮮釀（新酿）,zh-CN
Friend to Many,眾生之友（交友广阔）,zh-CN
Frightening Shield,可怖重盾（慑魂之盾）,zh-CN
Frigid Bluffs,寒風峭壁（凛风悬崖）,zh-CN
From Below,來自地底（来自深渊）,zh-CN
From Distances Untold,遙聲未語（来自未知远方）,zh-CN
From Nothing,從無到有（无根之源）,zh-CN
From the Mists,來自迷霧（迷雾之嗣）,zh-CN
Frost Bomb,寒霜爆,zh-CN
Frost Darts,寒霜之鏢（冰霜飞镖）,zh-CN
Frost Nexus,冰霜匯聚（封冻枢纽）,zh-CN
Frost Wall,冰墙,zh-CN
Frostbolt,寒冰弹,zh-CN
Frostbreath,霜息,zh-CN
Frostfire,霜火,zh-CN
Frostflame Nova,霜火新星（霜焰新星）,zh-CN
Frostwalker,寒霜行者（冰霜行者）,zh-CN
Frozen,冰凍（冻结）,zh-CN
Frozen Claw,冰凍之爪（寒冰利爪）,zh-CN
Frozen Falls,冰凍瀑布（冰封瀑布）,zh-CN
Frozen Flume,冰凍水道（冻结冰流）,zh-CN
Frozen Limit,冰凍上限（冻结上限）,zh-CN
Frozen Locus,寒冰軌跡（冰凌座）,zh-CN
Frozen Spite,凍結怨恨（冰冻怨恨）,zh-CN
Frozen Vortex,凍結漩渦（冰封漩涡）,zh-CN
Full Plate,连身铠甲,zh-CN
Full Recovery,完全恢復（完全康复）,zh-CN
Full Salvo,全面齊射（全弹发射）,zh-CN
Full of Vigor,精力充沛,zh-CN
Fulminating Concoction,烈性混合物（雷鸣灵药）,zh-CN
Fulmination,劇烈爆發（轰鸣烈焰）,zh-CN
Fungal Talisman,真菌魔符,zh-CN
Fur Plate,毛皮鎧甲（覆皮之铠）,zh-CN
Fur-lined Targe,皮襯圓盾（毛皮衬里圆盾）,zh-CN
Furious Slam,狂暴重擊（狂怒猛击）,zh-CN
Furious Wellspring,狂怒源泉（狂怒之源）,zh-CN
Furs and Leather,毛皮與皮革（皮毛坠饰）,zh-CN
Furtive Wraps,隱秘裹手（鬼祟裹手）,zh-CN
Fury Cleaver,狂怒砍斧（暴怒战斧）,zh-CN
Fury Talisman,怒火魔符（狂怒魔符）,zh-CN
Fury of the King,帝王之怒（君王之怒）,zh-CN
Fury of the Mountain,山嶺之怒（山岳之怒）,zh-CN
Fusillade,聚靈之杖（连环飞矢）,zh-CN
Future-Past,未來昔日（未来的过去）,zh-CN
Gaining Stats from other Stats,從其他能力獲得能力（获得相当于其他属性的属性）,zh-CN
Gaining Traction,站穩腳跟,zh-CN
Galvanic Field,電光領域（电流场）,zh-CN
Galvanic Shards,電能碎片（电光散射）,zh-CN
Galvanic Wand,電能法杖（电流法杖）,zh-CN
Gambleshot,博弈射擊（投机射击）,zh-CN
Gamblesprint,豪賭（博运步伐）,zh-CN
Gargantuan Life Flask,巨大生命藥劑（恢弘生命药剂）,zh-CN
Gargantuan Mana Flask,巨大魔力藥劑（恢弘魔力药剂）,zh-CN
Garment,服裝（华服装束）,zh-CN
Garukhan's Resolve,卡洛翰的決心（格鲁坎的决心）,zh-CN
Garukhan's Tomb,卡洛翰陵墓（格鲁坎的安歇处）,zh-CN
Gas Arrow,毒氣箭矢（瓦斯之箭）,zh-CN
Gas Grenade,毒氣擲彈（瓦斯榴弹）,zh-CN
Gasp Rune,恐息符文,zh-CN
Gatecrasher,破门者,zh-CN
Gathered Masses,聚集群眾（乌合之众）,zh-CN
Gathering Storm,風暴凝聚（聚风雨）,zh-CN
Gathering Winds,集風（聚风）,zh-CN
Gauze Wraps,紗布裹手（薄纱裹手）,zh-CN
Gelid Palm,冰冽掌（寒冰掌）,zh-CN
Gelid Staff,極寒長杖（冰寒长杖）,zh-CN
"Gelida, the Frost-Tongue",冰霜之舌．蓋利達（格莉达，霜咒之舌）,zh-CN
Gem Enthusiast,宝石爱好者,zh-CN
Gem Studded,鑲嵌的寶石（嵌宝美玉）,zh-CN
Gemcutter's Prism,宝石匠的棱镜,zh-CN
Gemini Bow,双子之弓,zh-CN
Gemini Crossbow,雙子十字弓（双灵战弩）,zh-CN
Gemini Surge,雙靈波動（双灵涌动）,zh-CN
Gemling Ambush,古靈伏擊（宝石的伏击）,zh-CN
Gemling Inquisition,古靈審判所（璀璨审判）,zh-CN
Gemling Legionnaire,古靈軍團（古灵使徒斗士）,zh-CN
Gemling Training,古靈訓練（璀璨训练）,zh-CN
Gems,寶石,zh-CN
General Electric,通用電（通用电击）,zh-CN
General's Bindings,將軍的束縛（将军的铁壁）,zh-CN
Geofri's End,吉爾菲的結局（吉尔菲的末日）,zh-CN
Geofri's Sanctuary,吉尔菲的圣殿,zh-CN
"Geonor, the Putrid Wolf",腐敗巨狼．吉恩諾（吉恩诺，腐败恶狼）,zh-CN
Get out of my head!,從我的頭裡滾出去！（滚出我的脑袋！）,zh-CN
Ghastly Relics,慘白遺物（恐怖遗物）,zh-CN
Ghost Dance,鬼魂之舞（幽灵舞步）,zh-CN
Ghostmarch,鬼行,zh-CN
Ghostwrithe,鬧鬼（代笔人）,zh-CN
Giant Life Flask,巨型生命药剂,zh-CN
Giant Mana Flask,巨型魔力药剂,zh-CN
Giant Maul,巨型重錘（伟岸巨锤）,zh-CN
Giant's Blood,巨人之血,zh-CN
Giantslayer,泰坦殺手（巨人克星）,zh-CN
Gift of the Plains,平原的恩賜（平原之赐）,zh-CN
Gifts from Above,神赐,zh-CN
Gigantic,極大（庞然大物）,zh-CN
Gigantic Following,巨大追隨者（庞大侍从）,zh-CN
Gilded Vestments,鍍金法衣（鎏金长衣）,zh-CN
Give Up Your Essence,放棄你的精髓（献出你的精华）,zh-CN
Glacial Bolt,冰川弩箭,zh-CN
Glacial Cascade,冰川之刺,zh-CN
Glacial Fortress,冰川堡壘（冰川要塞）,zh-CN
Glacial Lance,冰川之槍（冰川长枪）,zh-CN
Glacial Rune,冰川符文,zh-CN
Glaciation,急凍化（冰河世纪）,zh-CN
Glacier,冰河（冰川）,zh-CN
Gladiatorial Helm,衛士之盔（角斗士头盔）,zh-CN
Glancing Blows,側身之擊（斗转星移）,zh-CN
Glancing Deflection,斜擦偏斜（斜掠偏转）,zh-CN
Glass Shank,玻璃利片,zh-CN
Glassblower's Bauble,玻璃弹珠,zh-CN
Glazed Flesh,琉璃血肉（光洁血肉）,zh-CN
Gleaming Cuffs,輝光腕帶（闪亮袖带）,zh-CN
Gleaming Legion,閃耀軍閥（辉煌军团）,zh-CN
Glimpse of Chaos,混沌一瞥,zh-CN
Gloam Amulet,黃昏項鍊（薄暮项链）,zh-CN
Gloam Ring,黃昏戒指（戒指：薄暮）,zh-CN
Gloamgown,暮光長袍（薄暮罩袍）,zh-CN
Gloom Shrine,漆黑神殿（隐忍神龛）,zh-CN
Gloomform,幽暗之衣（幽邃之躯）,zh-CN
Glorious Anticipation,榮耀期盼（荣耀期待）,zh-CN
Glory,Glory（荣耀）,zh-CN
Gloves,手套,zh-CN
Glowering Crest Shield,怒视纹章盾,zh-CN
Glowswarm,發光蟲群（微光虫）,zh-CN
Gluttonous Presence,暴食存在（贪食之姿）,zh-CN
Gnawed Collarbone,破碎的鎖骨（啃噬锁骨）,zh-CN
Gnawed Jawbone,破碎的顎骨（啃噬颚骨）,zh-CN
Gnawed Rib,破碎的肋骨（啃噬肋骨）,zh-CN
Godwin of the Shattered Creed,破碎教則．戈德溫（破碎信条之戈德温）,zh-CN
Gold,金幣,zh-CN
Gold Amulet,帝金护身符,zh-CN
Gold Circlet,黃金頭環（烁金头冠）,zh-CN
Gold Gloves,黄金手套,zh-CN
Gold Ring,金光戒指,zh-CN
Goldcast Cuffs,金鑄腕帶（金索袖带）,zh-CN
Golden Charm,黃金護符（黄金咒符）,zh-CN
Golden Mail,耀金鎖甲（黄金锁甲）,zh-CN
Golden Targe,耀金圆盾,zh-CN
Golden Visage,黃金面紗（金色面具）,zh-CN
Goldrim,金缕帽,zh-CN
Goldwork Sabatons,金刺繡鎧靴（金工战靴）,zh-CN
Goldworked Tower Shield,黃金塔盾（金工塔盾）,zh-CN
Gore Spike,创伤尖刺,zh-CN
Goregirdle,血肉束腰（残血束腰）,zh-CN
Gorge,峽谷（狼吞虎咽）,zh-CN
"Gorian, the Moving Earth",移動大地．戈里安（高利安，活化的大地）,zh-CN
Goring,刺穿（淤血创痕）,zh-CN
Gothic Quarterstaff,歌德細杖（哥特节杖）,zh-CN
"Gozen, Rebellious Rustlord",反叛鐵鏽之王．葛森（戈赞，锈污义军领主）,zh-CN
Grace of the Ancestors,先祖優雅（先祖之恩）,zh-CN
Grand Bracers,宏伟护腕,zh-CN
Grand Cuisses,宏偉腿甲（恢弘腿甲）,zh-CN
Grand Expedition,大型探險,zh-CN
Grand Life Flask,优质生命药剂,zh-CN
Grand Mana Flask,优质魔力药剂,zh-CN
Grand Manchettes,宏偉手鐲（恢弘袖口）,zh-CN
Grand Mirror,宏偉之鏡（恢宏之镜）,zh-CN
Grand Regalia,宏偉華服（恢弘盛装）,zh-CN
Grand Spear,宏偉長矛（宏伟战矛）,zh-CN
Grand Spectrum,巨光譜（聚光之石）,zh-CN
Grand Visage,宏偉面紗（恢弘面罩）,zh-CN
Grasp of the Void,虚空之握,zh-CN
Grasping Mail,貪婪鎧甲（扼杀链甲）,zh-CN
Grasping Ring,抓取之戒（贪婪戒指）,zh-CN
Grasping Vines,缓速藤蔓,zh-CN
Grasping Wounds,緊扼傷口（弥久伤痕）,zh-CN
Grass Mastery,草原精通（草原专精）,zh-CN
Gravebind,幽墓束縛（坟场之链）,zh-CN
Gravedigger,掘墓者（掘墓人）,zh-CN
Grazed Prairie,闊牧遼原（牧野荒原）,zh-CN
Great Beast,猛獸（巨兽）,zh-CN
Great Flail,大型鏈錘（巨型连枷）,zh-CN
Great White One,大白鯊（巨白鲨）,zh-CN
Greater Adept Rune,高階嫻熟符文（高级行家符文）,zh-CN
Greater Body Rune,高階肉體符文（高级身躯符文）,zh-CN
Greater Chaos Orb,高階混沌石（高级混沌石）,zh-CN
Greater Charging Rune,高階充能符文（高级充能符文）,zh-CN
Greater Desert Rune,高階沙漠符文（高级沙漠符文）,zh-CN
Greater Essence of Abrasion,高階磨礪精髓（强效磨蚀精华）,zh-CN
Greater Essence of Alacrity,高階輕快精髓（强效迅捷精华）,zh-CN
Greater Essence of Battle,高階戰鬥精髓（强效激战精华）,zh-CN
Greater Essence of Command,高階命令精髓（强效命令精华）,zh-CN
Greater Essence of Electricity,高階電能精髓（强效电光精华）,zh-CN
Greater Essence of Enhancement,高階強化精髓（强效增强精华）,zh-CN
Greater Essence of Flames,高階烈焰精髓（强效火焰精华）,zh-CN
Greater Essence of Grounding,高階接地精髓（强效接地精华）,zh-CN
Greater Essence of Haste,高階迅捷精髓（强效急速精华）,zh-CN
Greater Essence of Ice,高階寒冰精髓（强效冰霜精华）,zh-CN
Greater Essence of Insulation,高階隔絕精髓（强效绝缘精华）,zh-CN
Greater Essence of Opulence,高階豐裕精髓（强效丰裕精华）,zh-CN
Greater Essence of Ruin,高階毀滅精髓（强效摧灭精华）,zh-CN
Greater Essence of Seeking,高階探尋精髓（强效寻觅精华）,zh-CN
Greater Essence of Sorcery,高階巫術精髓（强效魔法精华）,zh-CN
Greater Essence of Thawing,高階解凍精髓（强效熔解精华）,zh-CN
Greater Essence of the Body,高階肉體精髓（强效身躯精华）,zh-CN
Greater Essence of the Infinite,高階無限精髓（强效永恒精华）,zh-CN
Greater Essence of the Mind,高階心智精髓（强效心灵精华）,zh-CN
Greater Exalted Orb,高階崇高石（高级崇高石）,zh-CN
